ImageID,XMin,YMin,XMax,YMax,Labels
1643c16233d46128,0.0,0.47,0.029375,0.5475,/m/0bwd_0j
1643c16233d46128,0.0525,0.468333,0.08375,0.5475,/m/0bwd_0j
1643c16233d46128,0.378125,0.625,0.43125,0.878333,/m/0bwd_0j
1643c16233d46128,0.631875,0.425833,0.715,0.744167,/m/0bwd_0j
1643c16233d46128,0.86125,0.544167,0.90875,0.685,/m/0bwd_0j
1643c16233d46128,0.0,0.0,0.614375,0.555,/m/0bwd_0j
1643c16233d46128,0.60875,0.0,0.999375,0.2425,/m/0bwd_0j
1643c16233d46128,0.09875,0.265833,0.6725,0.9125,/m/0bwd_0j
1643c16233d46128,0.538125,0.3425,0.879375,0.740833,/m/0bwd_0j
164413a59c6000ab,0.005625,0.305872,0.59125,0.768624,/m/07dm6
164413a59c6000ab,0.304375,0.336547,0.67625,0.663453,/m/07dm6
1647abd81bc7b4d2,0.027778,0.338235,0.687908,0.972222,/m/07dm6
164c5eade336c5e7,0.2175,0.159925,0.635,0.750706,/m/0bwd_0j
164c5eade336c5e7,0.0,0.302916,0.999375,0.999059,/m/0bwd_0j
164c5eade336c5e7,0.00125,0.088429,0.998125,0.301035,/m/0bwd_0j
164c5eade336c5e7,0.249375,0.167451,0.62,0.780809,/m/0bwd_0j
1651f3135f0ff9da,0.025391,0.185504,0.96582,0.998771,/m/07dm6
1653353401e0fded,0.17,0.1125,0.958125,0.999167,/m/096mb
1653353401e0fded,0.0,0.838333,0.005,0.899167,/m/096mb
1653353401e0fded,0.0,0.7425,0.01125,0.7975,/m/096mb
1653353401e0fded,0.0,0.6475,0.01625,0.705833,/m/096mb
1653353401e0fded,0.0,0.554167,0.11875,0.613333,/m/096mb
1653353401e0fded,0.00625,0.943333,0.0425,0.999167,/m/096mb
1653353401e0fded,0.01125,0.831667,0.045,0.8975,/m/096mb
1653353401e0fded,0.01875,0.740833,0.04625,0.799167,/m/096mb
1653353401e0fded,0.024375,0.645833,0.04875,0.700833,/m/096mb
1653353401e0fded,0.0425,0.941667,0.073125,0.999167,/m/096mb
1653353401e0fded,0.0475,0.844167,0.076875,0.9025,/m/096mb
1653353401e0fded,0.0525,0.745833,0.075625,0.8025,/m/096mb
1653353401e0fded,0.05625,0.644167,0.085,0.7025,/m/096mb
1653353401e0fded,0.078125,0.841667,0.114375,0.904167,/m/096mb
1653353401e0fded,0.08375,0.94,0.108125,0.999167,/m/096mb
1653353401e0fded,0.08875,0.7475,0.108125,0.809167,/m/096mb
1653353401e0fded,0.09375,0.654167,0.110625,0.7125,/m/096mb
1653353401e0fded,0.194375,0.663333,0.20875,0.72,/m/096mb
1653353401e0fded,0.2075,0.513333,0.223125,0.609167,/m/096mb
1653353401e0fded,0.231875,0.499167,0.254375,0.56,/m/096mb
1653353401e0fded,0.78625,0.666667,0.82625,0.759167,/m/096mb
1653353401e0fded,0.7875,0.518333,0.81875,0.58,/m/096mb
1653353401e0fded,0.82125,0.8075,0.865,0.871667,/m/096mb
1653353401e0fded,0.8225,0.659167,0.8675,0.7525,/m/096mb
1653353401e0fded,0.825,0.513333,0.8625,0.568333,/m/096mb
1653353401e0fded,0.85875,0.7975,0.915625,0.904167,/m/096mb
1653353401e0fded,0.865,0.6575,0.91,0.749167,/m/096mb
1653353401e0fded,0.876875,0.505833,0.9,0.555833,/m/096mb
165458a8748265c3,0.0,0.0,0.885,0.999167,/m/07dm6
1659f7886d15de43,0.32125,0.197936,0.7125,0.570356,/m/02wdbm
166db5c9a0583778,0.0,0.0,0.996875,0.997917,/m/07dm6
1675c5bb78056476,0.0475,0.20564,0.915,0.921269,/m/02wdbm
16771ebfa3d2a856,0.068359,0.45125,0.239258,0.6325,/m/07dm6
16771ebfa3d2a856,0.228516,0.43875,0.391602,0.5,/m/07dm6
16771ebfa3d2a856,0.339844,0.2775,0.995117,0.715,/m/07dm6
16771ebfa3d2a856,0.548828,0.40875,0.868164,0.99,/m/07dm6
167c7d5a879e070c,0.0,0.0,0.914375,0.982176,/m/02wdbm
167de3638c5d1bfb,0.055625,0.6325,0.53875,0.999167,/m/07dm6
168c1013ee0beea2,0.002439,0.40585,0.095122,0.517367,/m/0bwd_0j
168c1013ee0beea2,0.219512,0.418647,0.397561,0.557587,/m/0bwd_0j
168c1013ee0beea2,0.495122,0.446069,0.597561,0.542962,/m/0bwd_0j
168c1013ee0beea2,0.739024,0.400366,0.860976,0.484461,/m/0bwd_0j
168c1013ee0beea2,0.795122,0.453382,0.882927,0.57404,/m/0bwd_0j
168c1013ee0beea2,0.839024,0.340037,0.993902,0.564899,/m/0bwd_0j
169357e87c8a8bd0,0.138655,0.3125,0.798319,0.728125,/m/0bwd_0j
169357e87c8a8bd0,0.10084,0.36875,0.827731,0.734375,/m/0bwd_0j
169357e87c8a8bd0,0.394958,0.190625,0.420168,0.21875,/m/0bwd_0j
169cd3d35488b8b7,0.349375,0.020716,0.9925,0.999058,/m/07dm6
169dd9e39fedcf26,0.104738,0.003226,0.738155,0.954839,/m/02d28x
169dd9e39fedcf26,0.421446,0.0,0.930175,0.903226,/m/02d28x
16a7b0d2de162c48,0.01875,0.05125,0.999219,0.999375,/m/096mb
16aed96d0e65e11c,0.058125,0.0,0.901875,0.999167,/m/02wdbm
16ba72aef7e5871f,0.15,0.134146,0.999375,0.999062,/m/07dm6
16bf33f049c41bcd,0.3675,0.375278,0.61625,0.665924,/m/0bwd_0j
16bf33f049c41bcd,0.0,0.0,0.999375,0.581292,/m/0bwd_0j
16bf33f049c41bcd,0.26,0.435412,0.349375,0.739421,/m/0bwd_0j
16bf33f049c41bcd,0.31125,0.433185,0.399375,0.709354,/m/0bwd_0j
16d602ff7b7ede7f,0.290039,0.31918,0.84082,0.721816,/m/096mb
16dfb089893545b1,0.2975,0.332332,0.35875,0.422422,/m/02d28x
16dfb089893545b1,0.0225,0.366366,0.1575,0.491491,/m/02d28x
16dfb089893545b1,0.099375,0.795796,0.145625,0.836837,/m/02d28x
16dfb089893545b1,0.149375,0.676677,0.1775,0.731732,/m/02d28x
16dfb089893545b1,0.16875,0.389389,0.286875,0.483483,/m/02d28x
16dfb089893545b1,0.183125,0.698699,0.2075,0.754755,/m/02d28x
16dfb089893545b1,0.20625,0.541542,0.244375,0.608609,/m/02d28x
16dfb089893545b1,0.245625,0.557558,0.27375,0.608609,/m/02d28x
16dfb089893545b1,0.249375,0.500501,0.27625,0.538539,/m/02d28x
16dfb089893545b1,0.31375,0.444444,0.336875,0.467467,/m/02d28x
16dfb089893545b1,0.32125,0.615616,0.338125,0.646647,/m/02d28x
16dfb089893545b1,0.33125,0.593594,0.353125,0.613614,/m/02d28x
16dfb089893545b1,0.338125,0.444444,0.349375,0.467467,/m/02d28x
16dfb089893545b1,0.340625,0.52953,0.37875,0.591592,/m/02d28x
16dfb089893545b1,0.350625,0.603604,0.37125,0.642643,/m/02d28x
16dfb089893545b1,0.351875,0.898899,0.37625,0.931932,/m/02d28x
16dfb089893545b1,0.365,0.671672,0.405625,0.74975,/m/02d28x
16dfb089893545b1,0.385625,0.894895,0.396875,0.92993,/m/02d28x
16dfb089893545b1,0.388125,0.507508,0.401875,0.527528,/m/02d28x
16dfb089893545b1,0.396875,0.601602,0.448125,0.66967,/m/02d28x
16dfb089893545b1,0.403125,0.50951,0.41625,0.531532,/m/02d28x
16dfb089893545b1,0.408125,0.915916,0.425,0.943944,/m/02d28x
16dfb089893545b1,0.4125,0.947948,0.4275,0.978979,/m/02d28x
16dfb089893545b1,0.41875,0.755756,0.453125,0.794795,/m/02d28x
16dfb089893545b1,0.425,0.537538,0.439375,0.568569,/m/02d28x
16dfb089893545b1,0.4275,0.437437,0.455625,0.486486,/m/02d28x
16dfb089893545b1,0.4325,0.482482,0.449375,0.537538,/m/02d28x
16dfb089893545b1,0.439375,0.806807,0.46875,0.845846,/m/02d28x
16dfb089893545b1,0.444375,0.697698,0.4725,0.753754,/m/02d28x
16dfb089893545b1,0.445625,0.585586,0.47125,0.615616,/m/02d28x
16dfb089893545b1,0.446875,0.382382,0.491875,0.431431,/m/02d28x
16dfb089893545b1,0.449375,0.476476,0.57125,0.671672,/m/02d28x
16dfb089893545b1,0.4775,0.728729,0.496875,0.788789,/m/02d28x
16dfb089893545b1,0.515,0.429429,0.545625,0.482482,/m/02d28x
16dfb089893545b1,0.52375,0.675676,0.559375,0.77978,/m/02d28x
16dfb089893545b1,0.556875,0.457457,0.5775,0.511512,/m/02d28x
16dfb089893545b1,0.57,0.406406,0.590625,0.433433,/m/02d28x
16dfb089893545b1,0.5775,0.527528,0.590625,0.548549,/m/02d28x
16dfb089893545b1,0.585,0.433433,0.604375,0.455455,/m/02d28x
16dfb089893545b1,0.593125,0.496496,0.609375,0.523524,/m/02d28x
16dfb089893545b1,0.596875,0.353353,0.67375,0.427427,/m/02d28x
16dfb089893545b1,0.62875,0.671672,0.656875,0.718719,/m/02d28x
16dfb089893545b1,0.658125,0.474474,0.6725,0.507508,/m/02d28x
16dfb089893545b1,0.6725,0.4004,0.69,0.419419,/m/02d28x
16dfb089893545b1,0.68,0.513514,0.69,0.544545,/m/02d28x
16dfb089893545b1,0.696875,0.423423,0.7775,0.531532,/m/02d28x
16dfb089893545b1,0.699375,0.552553,0.7225,0.591592,/m/02d28x
16dfb089893545b1,0.72375,0.580581,0.735,0.601602,/m/02d28x
16dfb089893545b1,0.755625,0.329329,0.83375,0.399399,/m/02d28x
16dfb089893545b1,0.7825,0.530531,0.803125,0.56957,/m/02d28x
16dfb089893545b1,0.798125,0.452452,0.83125,0.489489,/m/02d28x
16dfb089893545b1,0.803125,0.543544,0.8225,0.56957,/m/02d28x
16dfb089893545b1,0.810625,0.518519,0.82875,0.547548,/m/02d28x
16dfb089893545b1,0.83375,0.520521,0.84375,0.547548,/m/02d28x
16dfb089893545b1,0.849375,0.479479,0.869375,0.504505,/m/02d28x
16dfb089893545b1,0.854375,0.497497,0.87375,0.528529,/m/02d28x
16dfb089893545b1,0.854375,0.541542,0.88125,0.586587,/m/02d28x
16dfb089893545b1,0.8725,0.487487,0.904375,0.518519,/m/02d28x
16dfb089893545b1,0.875,0.434434,0.904375,0.485485,/m/02d28x
16dfb089893545b1,0.906875,0.434434,0.93,0.467467,/m/02d28x
16dfb089893545b1,0.906875,0.342342,0.999375,0.397397,/m/02d28x
16dfb089893545b1,0.914375,0.491491,0.955625,0.536537,/m/02d28x
16e2caabef627d55,0.183432,0.191406,0.337278,0.716797,/m/096mb
16e2caabef627d55,0.180473,0.261719,0.329882,0.675781,/m/096mb
16e2caabef627d55,0.559172,0.392578,0.804734,0.830078,/m/096mb
16e39a01feb635aa,0.210938,0.2625,0.371875,0.758333,/m/096mb
16ea0c3eeb34955b,0.0,0.405405,0.995625,0.996997,/m/096mb
16ea0c3eeb34955b,0.000625,0.502503,0.045,0.55956,/m/096mb
16ea0c3eeb34955b,0.791875,0.247247,0.999375,0.692693,/m/096mb
16ea0c3eeb34955b,0.941875,0.793794,0.999375,0.965966,/m/096mb
16ea0c3eeb34955b,0.57,0.419419,0.999375,0.835836,/m/096mb
16ebbed435f259aa,0.038781,0.106,0.263158,0.274,/m/0bwd_0j
16ebbed435f259aa,0.229917,0.452,0.565097,0.61,/m/0bwd_0j
16ebbed435f259aa,0.418283,0.17,0.65928,0.294,/m/0bwd_0j
16ebbed435f259aa,0.01385,0.652,0.290859,0.76,/m/0bwd_0j
16ebbed435f259aa,0.044321,0.796,0.252078,0.952,/m/0bwd_0j
16ebbed435f259aa,0.047091,0.478,0.260388,0.604,/m/0bwd_0j
16ebbed435f259aa,0.540166,0.826,0.720222,0.96,/m/0bwd_0j
16f7361e16c61857,0.16125,0.277154,0.965,0.814607,/m/096mb
171396100910052a,0.040625,0.020833,0.458125,0.999167,/m/07dm6
171396100910052a,0.445625,0.0225,0.999375,0.844167,/m/07dm6
171f9975e4ac277e,0.17375,0.33,0.7525,0.646667,/m/07dm6
17295e8a771a2d92,0.22549,0.042484,0.830065,0.998366,/m/07dm6
172996ba5a089eaa,0.0,0.0,0.999375,0.999216,/m/02d28x
1732d67fe6a855bb,0.462789,0.099184,0.888055,0.902072,/m/0bwd_0j
1732d67fe6a855bb,0.0,0.0,0.490306,0.681105,/m/0bwd_0j
1737305e60866f9e,0.654688,0.595312,0.826563,0.75,/m/096mb
1737305e60866f9e,0.067188,0.457812,0.1375,0.553125,/m/096mb
1737305e60866f9e,0.128125,0.55,0.395312,0.7,/m/096mb
1737305e60866f9e,0.171875,0.510938,0.2625,0.55625,/m/096mb
17424005453fd22a,0.0,0.45409,0.998888,0.998331,/m/0bwd_0j
17424005453fd22a,0.820912,0.382304,0.889878,0.495826,/m/0bwd_0j
17424005453fd22a,0.894327,0.472454,0.951057,0.51419,/m/0bwd_0j
17424005453fd22a,0.935484,0.449082,0.977753,0.497496,/m/0bwd_0j
17424005453fd22a,0.027809,0.407346,0.205784,0.766277,/m/0bwd_0j
17424005453fd22a,0.246941,0.522538,0.348165,0.761269,/m/0bwd_0j
17424005453fd22a,0.329255,0.639399,0.447164,0.747913,/m/0bwd_0j
17424005453fd22a,0.343715,0.470785,0.523915,0.746244,/m/0bwd_0j
17424005453fd22a,0.371524,0.57596,0.521691,0.744574,/m/0bwd_0j
17424005453fd22a,0.394883,0.48581,0.611791,0.752922,/m/0bwd_0j
17424005453fd22a,0.638487,0.45409,0.877642,0.742905,/m/0bwd_0j
17439336a69cadbe,0.808696,0.42764,0.988696,0.56193,/m/07dm6
17439336a69cadbe,0.837391,0.370274,0.935652,0.470665,/m/07dm6
17439336a69cadbe,0.085217,0.249022,0.992174,0.986962,/m/07dm6
1751a74524061cd2,0.0,0.0,0.1575,0.310798,/m/0bwd_0j
1751a74524061cd2,0.0,0.274178,0.416875,0.953991,/m/0bwd_0j
1751a74524061cd2,0.1075,0.0,0.6625,0.934272,/m/0bwd_0j
1751a74524061cd2,0.6225,0.0,0.999375,0.999061,/m/0bwd_0j
1751a74524061cd2,0.945625,0.602817,0.999375,0.998122,/m/0bwd_0j
17609ad244e4e515,0.0,0.476548,0.999375,0.974672,/m/07dm6
1766195f38429179,0.251875,0.145,0.604375,0.999167,/m/0bwd_0j
1766195f38429179,0.321875,0.241667,0.563125,0.999167,/m/0bwd_0j
1766195f38429179,0.57875,0.025,0.60875,0.093333,/m/0bwd_0j
1766195f38429179,0.65875,0.0,0.759375,0.201667,/m/0bwd_0j
1766195f38429179,0.904375,0.054167,0.93125,0.1175,/m/0bwd_0j
1766195f38429179,0.0,0.0,0.063125,0.226667,/m/0bwd_0j
1766195f38429179,0.410625,0.324167,0.5425,0.821667,/m/0bwd_0j
1766195f38429179,0.48625,0.148333,0.70625,0.703333,/m/0bwd_0j
1766195f38429179,0.534375,0.064167,0.856875,0.6275,/m/0bwd_0j
176a8e65ea9a6139,0.033203,0.155653,0.84668,0.957416,/m/07dm6
1775ad9cc954879b,0.1625,0.156875,0.5925,0.614375,/m/0bwd_0j
1775ad9cc954879b,0.640833,0.255625,0.999167,0.395625,/m/0bwd_0j
177746263cd51315,0.184375,0.345612,0.665,0.998917,/m/07dm6
1790017b26f9d5f0,0.643125,0.303333,0.871875,0.844167,/m/096mb
1790017b26f9d5f0,0.648125,0.3725,0.8625,0.841667,/m/096mb
1790017b26f9d5f0,0.6475,0.354167,0.87625,0.850833,/m/096mb
1790017b26f9d5f0,0.17625,0.293333,0.40625,0.606667,/m/096mb
1790017b26f9d5f0,0.16375,0.1325,0.424375,0.609167,/m/096mb
1790017b26f9d5f0,0.6,0.06,0.919375,0.900833,/m/096mb
1790017b26f9d5f0,0.758125,0.410833,0.80875,0.4975,/m/096mb
179e971a7534f7cb,0.120625,0.0575,0.999375,0.999167,/m/07dm6
17a77299a358e6bc,0.0,0.0,0.999375,0.999056,/m/07dm6
17a77299a358e6bc,0.808125,0.478754,0.999375,0.739377,/m/07dm6
17a77299a358e6bc,0.355625,0.451369,0.710625,0.989613,/m/07dm6
17a77ab7fef7283b,0.0,0.088333,0.744375,0.999167,/m/096mb
17b04d560f053e82,0.2175,0.111667,0.90375,0.885,/m/0bwd_0j
17b5c9d0c1158479,0.0,0.238806,0.865,0.895522,/m/096mb
17b753fa31302db4,0.155625,0.268333,0.98375,0.545833,/m/02wdbm
17b8973aa1a312fa,0.089375,0.158333,0.870625,0.999167,/m/096mb
17b958fb9bfd1f80,0.117333,0.183267,0.536,0.832669,/m/0bwd_0j
17b958fb9bfd1f80,0.466667,0.195219,0.82,0.820717,/m/0bwd_0j
17b958fb9bfd1f80,0.745333,0.250996,0.973333,0.898406,/m/0bwd_0j
17ba3208c25bf161,0.2075,0.449167,0.74625,0.836667,/m/096mb
17ba3208c25bf161,0.585,0.375,0.923125,0.681667,/m/096mb
17bf95dffb229864,0.15,0.036875,0.999167,0.521875,/m/07dm6
17c1fa1973d9a40a,0.383125,0.421053,0.648125,0.649958,/m/07dm6
17d67f666f15de06,0.206875,0.0,0.999375,0.999061,/m/0bwd_0j
17f003fbdc0ec1ef,0.2775,0.305924,0.47,0.521662,/m/096mb
17f003fbdc0ec1ef,0.48,0.329797,0.685,0.552608,/m/096mb
17f3c95431d44dc6,0.141875,0.545966,0.4025,0.65666,/m/0bwd_0j
17f3c95431d44dc6,0.39375,0.555347,0.525625,0.596623,/m/0bwd_0j
17f3c95431d44dc6,0.930625,0.558161,0.999375,0.596623,/m/0bwd_0j
17f7b4858bf761a8,0.235625,0.004167,1.0,0.998333,/m/0bwd_0j
17f7b4858bf761a8,0.0,0.0,0.32875,0.521667,/m/0bwd_0j
17f7b4858bf761a8,0.146875,0.640833,0.614375,0.9825,/m/0bwd_0j
182a73a0ed435697,0.012195,0.1883,0.370732,0.550274,/m/0bwd_0j
182a73a0ed435697,0.365854,0.250457,0.582927,0.49543,/m/0bwd_0j
182a73a0ed435697,0.446341,0.308958,0.729268,0.575868,/m/0bwd_0j
18322c4182d99007,0.0,0.0,0.7375,0.999066,/m/096mb
1832bfbf92b06f00,0.061288,0.640105,0.355847,0.842382,/m/096mb
1832bfbf92b06f00,0.105691,0.030648,0.999375,0.89317,/m/096mb
18400e6192e37862,0.089375,0.0,0.999375,0.78839,/m/07dm6
185774a7f9b649ce,0.199375,0.137333,0.944375,0.904,/m/0bwd_0j
185c0a75145c913c,0.0,0.01084,0.595,0.999097,/m/07dm6
186099bca34a1e38,0.025,0.0,0.972222,0.997059,/m/02wdbm
1864d4ac4ae13779,0.054375,0.120404,0.143125,0.34375,/m/0bwd_0j
1864d4ac4ae13779,0.1725,0.112132,0.33375,0.371324,/m/0bwd_0j
1864d4ac4ae13779,0.0,0.0,0.203125,0.311581,/m/0bwd_0j
1864d4ac4ae13779,0.205625,0.002757,0.53125,0.363971,/m/0bwd_0j
1864d4ac4ae13779,0.53,0.0,0.724375,0.17739,/m/0bwd_0j
1864d4ac4ae13779,0.724375,0.000919,0.999375,0.202206,/m/0bwd_0j
1864d4ac4ae13779,0.446875,0.168199,0.8425,0.821691,/m/0bwd_0j
1864d4ac4ae13779,0.698125,0.171875,0.999375,0.844669,/m/0bwd_0j
1870f4d802e0bcca,0.20875,0.368243,0.48625,0.550676,/m/07dm6
1870f4d802e0bcca,0.001875,0.0,0.999375,0.998874,/m/07dm6
1872a06e52cc267b,0.010551,0.073437,0.856975,0.871875,/m/0bwd_0j
1872a06e52cc267b,0.03517,0.0,0.998828,0.427344,/m/0bwd_0j
188fdef0f9ab8d96,0.037647,0.155,0.916863,0.8225,/m/07dm6
1893adc41228c55a,0.0,0.0,0.487305,0.426061,/m/0bwd_0j
1893adc41228c55a,0.104492,0.046852,0.975586,0.928258,/m/0bwd_0j
18b695ad54424f1d,0.274545,0.635,0.892727,0.9875,/m/0bwd_0j
18b695ad54424f1d,0.412727,0.155,0.692727,0.3325,/m/0bwd_0j
18b695ad54424f1d,0.172727,0.2875,0.494545,0.65,/m/0bwd_0j
18b695ad54424f1d,0.034545,0.58,0.172727,0.76,/m/0bwd_0j
18b695ad54424f1d,0.169091,0.3,0.472727,0.6575,/m/0bwd_0j
18b695ad54424f1d,0.489091,0.385,0.712727,0.6075,/m/0bwd_0j
18b695ad54424f1d,0.403636,0.0,0.667273,0.365,/m/0bwd_0j
18b695ad54424f1d,0.743636,0.17,0.998182,0.9975,/m/0bwd_0j
18b695ad54424f1d,0.429091,0.18,0.630909,0.24,/m/0bwd_0j
18b695ad54424f1d,0.776364,0.4575,0.998182,0.9975,/m/0bwd_0j
18b695ad54424f1d,0.48,0.025,0.605455,0.2575,/m/0bwd_0j
18b695ad54424f1d,0.863636,0.3,0.998182,0.5275,/m/0bwd_0j
18c6249258171cea,0.09,0.645946,0.158,0.997297,/m/0bwd_0j
18c6249258171cea,0.154,0.643243,0.202,0.964865,/m/0bwd_0j
18c6249258171cea,0.158,0.640541,0.202,0.962162,/m/0bwd_0j
18c6249258171cea,0.206,0.648649,0.266,0.997297,/m/0bwd_0j
18c6249258171cea,0.276,0.662162,0.328,0.967568,/m/0bwd_0j
18c6249258171cea,0.322,0.664865,0.384,0.989189,/m/0bwd_0j
18c6249258171cea,0.478,0.62973,0.576,0.997297,/m/0bwd_0j
18c6249258171cea,0.732,0.632432,0.782,0.851351,/m/0bwd_0j
18c6249258171cea,0.026,0.683784,0.096,0.997297,/m/0bwd_0j
18c6249258171cea,0.08,0.691892,0.162,0.997297,/m/0bwd_0j
18c6249258171cea,0.164,0.686486,0.21,0.940541,/m/0bwd_0j
18c6249258171cea,0.178,0.694595,0.216,0.902703,/m/0bwd_0j
18c6249258171cea,0.212,0.683784,0.278,0.978378,/m/0bwd_0j
18c6249258171cea,0.286,0.683784,0.33,0.951351,/m/0bwd_0j
18c6249258171cea,0.312,0.697297,0.408,0.978378,/m/0bwd_0j
18c6249258171cea,0.468,0.675676,0.558,0.997297,/m/0bwd_0j
18c6249258171cea,0.722,0.664865,0.818,0.854054,/m/0bwd_0j
18c6249258171cea,0.792,0.781081,0.834,0.927027,/m/0bwd_0j
18c6249258171cea,0.96,0.751351,0.998,0.875676,/m/0bwd_0j
18c6249258171cea,0.372,0.321622,0.84,0.997297,/m/0bwd_0j
18c6249258171cea,0.414,0.178378,0.588,0.689189,/m/0bwd_0j
18c6249258171cea,0.732,0.662162,0.794,0.708108,/m/0bwd_0j
18c6249258171cea,0.81,0.554054,0.994,0.945946,/m/0bwd_0j
18df58c1f17ae8ea,0.676562,0.432941,1.0,1.0,/m/0bwd_0j
18df58c1f17ae8ea,0.0,0.0,0.242188,0.52,/m/0bwd_0j
18df58c1f17ae8ea,0.242188,0.0,0.7625,0.385882,/m/0bwd_0j
18df58c1f17ae8ea,0.773438,0.0,0.996875,0.508235,/m/0bwd_0j
18e3f1c88dff0f92,0.467849,0.57429,0.802661,0.841402,/m/07dm6
190027488bd20aa3,0.123839,0.40625,0.583075,0.875,/m/0bwd_0j
190027488bd20aa3,0.636739,0.630208,0.810113,0.916667,/m/0bwd_0j
190027488bd20aa3,0.510836,0.040365,0.801858,0.809896,/m/0bwd_0j
1908aa397be01e5a,0.342187,0.248544,0.938281,0.923301,/m/0bwd_0j
1908aa397be01e5a,0.0,0.663107,0.232031,0.86699,/m/0bwd_0j
1908aa397be01e5a,0.310937,0.712621,0.386719,0.811651,/m/0bwd_0j
1908aa397be01e5a,0.436719,0.730097,0.534375,0.813592,/m/0bwd_0j
1908aa397be01e5a,0.492188,0.769903,0.547656,0.854369,/m/0bwd_0j
1908aa397be01e5a,0.639844,0.728155,0.723437,0.825243,/m/0bwd_0j
1908aa397be01e5a,0.676562,0.782524,0.817187,0.851456,/m/0bwd_0j
190a7be8118045e5,0.268555,0.245974,0.648438,0.77306,/m/096mb
19241297c10762d4,0.299375,0.413632,0.75125,0.70028,/m/07dm6
19241297c10762d4,0.0,0.0,0.55,0.914099,/m/07dm6
1924e4e62b6bfd8b,0.0,0.048023,0.346875,0.853107,/m/07dm6
1924e4e62b6bfd8b,0.0,0.153484,0.728125,0.999058,/m/07dm6
1924e4e62b6bfd8b,0.605625,0.426554,0.999375,0.999058,/m/07dm6
192658a962df0ccc,0.0025,0.256667,0.720625,1.0,/m/096mb
192658a962df0ccc,0.08625,0.308333,0.594375,0.923333,/m/096mb
192658a962df0ccc,0.14125,0.374167,0.56875,0.861667,/m/096mb
1928f9ef764f8bf7,0.349375,0.001667,0.740625,0.999167,/m/02wdbm
19359f310a06c483,0.11375,0.27881,0.8125,0.994052,/m/07dm6
1939b80d5936d0f4,0.466875,0.140301,0.784375,0.932203,/m/0bwd_0j
1939b80d5936d0f4,0.0,0.0,0.999375,0.450094,/m/0bwd_0j
193d7fdc246af034,0.128125,0.0,0.999375,0.999061,/m/07dm6
1945de52034e6a2a,0.224375,0.288333,0.441875,0.915,/m/07dm6
1945de52034e6a2a,0.2675,0.2675,0.42125,0.883333,/m/07dm6
1945de52034e6a2a,0.474375,0.379167,0.595625,0.7225,/m/07dm6
1945de52034e6a2a,0.590625,0.4325,0.65125,0.565833,/m/07dm6
1945de52034e6a2a,0.72375,0.265833,0.896875,0.965,/m/07dm6
1945de52034e6a2a,0.449375,0.343333,0.609375,0.840833,/m/07dm6
1945de52034e6a2a,0.430625,0.425833,0.91375,0.889167,/m/07dm6
1945de52034e6a2a,0.626875,0.601667,0.996875,0.87,/m/07dm6
1945de52034e6a2a,0.2875,0.293333,0.311875,0.3625,/m/07dm6
1945de52034e6a2a,0.41375,0.4,0.424375,0.443333,/m/07dm6
1945de52034e6a2a,0.620625,0.455,0.64125,0.489167,/m/07dm6
1945de52034e6a2a,0.665625,0.391667,0.68125,0.434167,/m/07dm6
1945de52034e6a2a,0.80625,0.289167,0.845,0.383333,/m/07dm6
195856b3508cbedd,0.0,0.0,0.535625,0.537114,/m/096mb
195856b3508cbedd,0.2,0.0,0.99875,0.859049,/m/096mb
195856b3508cbedd,0.52,0.0,0.999375,0.24854,/m/096mb
195856b3508cbedd,0.106875,0.092577,0.5575,0.551293,/m/096mb
195e37c8a90ff7a9,0.0425,0.0,0.698125,0.849372,/m/096mb
195e37c8a90ff7a9,0.3675,0.0,0.821875,0.595816,/m/096mb
195e37c8a90ff7a9,0.735625,0.049372,0.999375,0.929707,/m/096mb
1961a4959ab5dd34,0.389375,0.058081,0.999375,0.999158,/m/07dm6
19662470ba099dd5,0.461914,0.395833,0.96582,0.852865,/m/0bwd_0j
19662470ba099dd5,0.490234,0.425781,0.953125,0.864583,/m/0bwd_0j
19662470ba099dd5,0.045898,0.158854,0.999023,0.601562,/m/0bwd_0j
1971fb6a7175d8d8,0.228125,0.231492,0.7875,0.848414,/m/0bwd_0j
19a6e992a7a3177f,0.154734,0.329932,0.983834,0.979592,/m/07dm6
19a7bddff7221de1,0.105625,0.0,0.98875,1.0,/m/0bwd_0j
19a7bddff7221de1,0.1,0.0,0.8925,1.0,/m/0bwd_0j
19a7bddff7221de1,0.01625,0.140833,0.20375,0.705833,/m/0bwd_0j
19a7bddff7221de1,0.885625,0.158333,0.98375,0.240833,/m/0bwd_0j
19a7bddff7221de1,0.90125,0.168333,0.9425,0.334167,/m/0bwd_0j
19a7bddff7221de1,0.93875,0.168333,0.9725,0.3275,/m/0bwd_0j
19a7bddff7221de1,0.9775,0.168333,0.999375,0.3275,/m/0bwd_0j
19a7bddff7221de1,0.0,0.251667,0.18125,0.866667,/m/0bwd_0j
19a7bddff7221de1,0.0025,0.196667,0.214375,0.500833,/m/0bwd_0j
19a7bddff7221de1,0.89,0.189167,0.93375,0.3325,/m/0bwd_0j
19a7bddff7221de1,0.925,0.206667,0.96875,0.35,/m/0bwd_0j
19a7bddff7221de1,0.978125,0.1875,0.999375,0.351667,/m/0bwd_0j
19a7eb0867645ea8,0.0,0.234167,0.381875,0.999167,/m/0bwd_0j
