,Path,XMin,YMin,XMax,YMax,ImageID
2408,2637.png,0.870313,0.541667,0.909375,0.65,0ac62068d1328100
910,986.png,0.12,0.842678,0.148125,0.870293,000467588f9797fc
1040,1135.png,0.7125,0.275389,0.986875,0.884721,0108699b58fba47f
261,271.png,0.18375,0.681989,0.38375,0.84334,019a26a362bc6814
324,343.png,0.365,0.502814,0.793125,0.999062,00600cd486b311c1
348,373.png,0.619141,0.341642,0.693359,0.480938,0023b0e23b369b8d
2101,2283.png,0.0425,0.82,0.178125,0.9925,00274a1dc0fd7e4d
513,555.png,0.52,0.1525,0.999375,0.9975,02ce218553cc3f15
2008,2187.png,0.3125,0.051595,0.6225,0.373358,15b234c4036dd16c
266,276.png,0.03875,0.35206,0.119375,0.411985,000ca4a1855318b1
